DATE_TIME,HIGH,LOW,OPEN,CLOSE,Event_value,Event_type,Time duration
7/22/2014 7:30,0.94088,0.93796,0.93796,0.94052,0.1,USD_CPI,Short term
7/22/2014 20:30,0.94383,0.9384,0.9384,0.9431,0.5,AUD_CPI,Short term
7/30/2014 7:30,0.93677,0.93407,0.93677,0.93496,4,USD_GDP,Long term
7/30/2014 13:00,0.93373,0.93013,0.93079,0.93366,0.25,USD_IR,Short term
7/31/2014 20:30,0.93012,0.92889,0.93011,0.92914,-0.1,AUD_PPI,Short term
8/3/2014 20:30,0.93315,0.93152,0.93197,0.93192,0.6,AUD_RETAILSALES,Short term
8/6/2014 20:30,0.93443,0.92962,0.93408,0.93012,6.4,AUD_UNEMP,Short term
8/13/2014 7:30,0.93178,0.92921,0.92921,0.93122,0,USD_RETAIL,Short term
8/15/2014 7:30,0.93234,0.93099,0.93177,0.93164,0.1,USD_PPI,Long term
8/19/2014 7:30,0.93431,0.93279,0.93383,0.93335,0.1,USD_CPI,Short term
8/28/2014 7:30,0.93598,0.93519,0.93572,0.93559,4.2,USD_GDP,Long term
9/2/2014 20:30,0.93024,0.9268,0.92797,0.9271,0.5,AUD_GDP,Short term
9/3/2014 20:30,0.93645,0.93487,0.93533,0.93496,0.4,AUD_RETAILSALES,Long term
9/10/2014 20:30,0.92173,0.91503,0.91503,0.92087,6.1,AUD_UNEMP,Short term
9/12/2014 7:30,0.90632,0.90459,0.90507,0.90629,0.6,USD_RETAIL,Long term
9/16/2014 7:30,0.90329,0.90261,0.90292,0.90319,0,USD_PPI,Long term
9/17/2014 7:30,0.90841,0.90546,0.90548,0.90709,0,USD_CPI,Short term
9/17/2014 13:00,0.90513,0.89777,0.9025,0.89944,0.25,USD_IR,Long term
9/18/2014 9:00,0.89695,0.89576,0.89617,0.89597,7,USD_PAYROLL,Short term
9/26/2014 7:30,0.88,0.87787,0.87951,0.87795,4.6,USD_GDP,Short term
9/30/2014 20:30,0.87167,0.86814,0.87167,0.86945,0.1,AUD_RETAILSALES,Short term
10/8/2014 19:30,0.88256,0.87939,0.88252,0.88239,6.1,AUD_UNEMP,Short term
10/21/2014 19:30,0.8787,0.87441,0.87716,0.87804,0.5,AUD_CPI,Short term
10/22/2014 7:30,0.87966,0.87796,0.87966,0.87822,0.1,USD_CPI,Short term
10/29/2014 13:00,0.8805,0.87959,0.88038,0.87993,0.25,USD_IR,Long term
10/30/2014 7:30,0.8805,0.87965,0.88027,0.88012,3.5,USD_GDP,Long term
10/30/2014 19:30,0.88307,0.88238,0.88245,0.88289,0.2,AUD_PPI,Short term
11/3/2014 19:30,0.87014,0.86856,0.86941,0.86884,1.2,AUD_RETAILSALES,Long term
11/5/2014 19:30,0.85831,0.85735,0.85751,0.85777,6.2,AUD_UNEMP,Long term
11/14/2014 8:30,0.8678,0.86682,0.86691,0.8672,0.3,USD_RETAIL,Long term
11/18/2014 8:30,0.87275,0.87148,0.8727,0.872,0.2,USD_PPI,Long term
11/20/2014 8:30,0.86223,0.86082,0.86088,0.86162,0.2,USD_CPI,Long term
11/25/2014 8:30,0.85297,0.8513,0.85286,0.85273,3.9,USD_GDP,Long term
12/2/2014 19:30,0.84569,0.8393,0.84569,0.83974,0.3,AUD_GDP,Short term
12/3/2014 19:30,0.8429,0.83954,0.83954,0.84201,0.4,AUD_RETAILSALES,Short term
12/10/2014 19:30,0.83752,0.833,0.8331,0.83622,6.3,AUD_UNEMP,Short term
12/11/2014 8:30,0.82822,0.82578,0.82708,0.82803,0.7,USD_RETAIL,Long term
12/12/2014 8:30,0.82737,0.82638,0.82662,0.82674,-0.2,USD_PPI,Short term
12/17/2014 8:30,0.82015,0.81889,0.81891,0.81913,0.1,USD_CPI,Long term
12/17/2014 14:00,0.82222,0.8166,0.81709,0.8215,0.25,USD_IR,Short term
12/23/2014 8:30,0.81248,0.8105,0.81081,0.81155,5,USD_GDP,Short term
1/8/2015 19:30,0.81181,0.81049,0.81121,0.81132,0.1,AUD_RETAILSALES,Short term
1/14/2015 8:30,0.81671,0.81272,0.81272,0.81524,-0.9,USD_RETAIL,Short term
1/14/2015 19:30,0.82032,0.81378,0.81389,0.81976,6.1,AUD_UNEMP,Short term
1/15/2015 8:30,0.8267,0.82488,0.82576,0.82566,-0.3,USD_PPI,Long term
1/16/2015 8:30,0.82163,0.81953,0.82058,0.81981,0,USD_CPI,Long term
1/27/2015 19:30,0.80034,0.79098,0.79127,0.79941,0.2,AUD_CPI,Short term
1/28/2015 14:00,0.79964,0.79518,0.79714,0.79698,0.25,USD_IR,Long term
1/29/2015 19:30,0.77824,0.7765,0.77791,0.77818,0.1,AUD_PPI,Short term
1/30/2015 8:30,0.77827,0.77539,0.77763,0.77606,2.6,USD_GDP,Short term
2/4/2015 19:30,0.77636,0.77448,0.77616,0.77456,0.2,AUD_RETAILSALES,Short term
2/11/2015 19:30,0.77214,0.76548,0.7716,0.76624,6.4,AUD_UNEMP,Short term
2/12/2015 8:30,0.77041,0.76685,0.76686,0.76931,-0.8,USD_RETAIL,Long term
2/18/2015 8:30,0.78009,0.77907,0.77908,0.77957,-0.8,USD_PPI,Long term
2/26/2015 8:30,0.78928,0.78593,0.78814,0.78636,0.2,USD_CPI,Short term
2/27/2015 8:30,0.78266,0.78091,0.78264,0.78116,2.2,USD_GDP,Short term
3/3/2015 19:30,0.78343,0.77949,0.78135,0.78325,0.5,AUD_GDP,Short term
3/4/2015 19:30,0.78256,0.78134,0.78158,0.78213,0.4,AUD_RETAILSALES,Long term
3/11/2015 19:30,0.76249,0.75993,0.76019,0.76043,6.3,AUD_UNEMP,Long term
3/12/2015 7:30,0.77306,0.76843,0.76843,0.77013,-0.6,USD_RETAIL,Long term
3/13/2015 7:30,0.7668,0.76521,0.76521,0.76552,-0.5,USD_PPI,Long term
3/18/2015 13:00,0.77167,0.76452,0.76646,0.77153,0.25,USD_IR,Long term
3/24/2015 7:30,0.7922,0.7866,0.78986,0.79198,0.2,USD_CPI,Short term
3/27/2015 7:30,0.78084,0.7792,0.77977,0.78045,2.2,USD_GDP,Long term
4/6/2015 20:30,0.75856,0.75791,0.75833,0.75811,0.7,AUD_RETAILSALES,Long term
4/15/2015 20:30,0.77162,0.77047,0.77096,0.77057,6.1,AUD_UNEMP,Long term
4/17/2015 7:30,0.78201,0.78103,0.78121,0.78179,0.2,USD_CPI,Long term
4/21/2015 20:30,0.77116,0.77054,0.77115,0.771,0.2,AUD_CPI,Long term
4/29/2015 7:30,0.79973,0.79911,0.79973,0.79923,0.2,USD_GDP,Long term
4/29/2015 13:00,0.80569,0.80437,0.80561,0.80489,0.25,USD_IR,Long term
4/30/2015 20:30,0.78894,0.78829,0.78894,0.78873,0.5,AUD_PPI,Long term
5/5/2015 20:30,0.7942,0.7932,0.79389,0.7935,0.3,AUD_RETAILSALES,Long term
5/6/2015 20:30,0.79621,0.79532,0.79542,0.79621,6.2,AUD_UNEMP,Long term
5/13/2015 7:30,0.80489,0.80415,0.80451,0.80448,0,USD_RETAIL,Long term
5/14/2015 7:30,0.80979,0.80914,0.80953,0.80971,-0.4,USD_PPI,Long term
5/22/2015 7:30,0.78826,0.78787,0.78821,0.78802,0.3,USD_CPI,Long term
5/29/2015 7:30,0.76547,0.76502,0.76534,0.76523,-0.7,USD_GDP,Long term
6/2/2015 20:30,0.77605,0.77553,0.7758,0.77593,0.9,AUD_GDP,Long term
6/3/2015 20:30,0.77736,0.77669,0.77685,0.77705,0,AUD_RETAILSALES,Long term
6/10/2015 20:30,0.77186,0.77114,0.77114,0.77137,6,AUD_UNEMP,Long term
6/11/2015 7:30,0.77342,0.77276,0.77296,0.77327,1.2,USD_RETAIL,Long term
6/12/2015 7:30,0.77065,0.76975,0.76987,0.77043,0.5,USD_PPI,Long term
6/17/2015 13:00,0.76704,0.76625,0.7666,0.76691,0.25,USD_IR,Long term
6/18/2015 7:30,0.78369,0.78288,0.78341,0.78308,0.1,USD_CPI,Long term
6/24/2015 7:30,0.77472,0.77392,0.77392,0.77458,-0.2,USD_GDP,Long term
7/2/2015 20:30,0.76481,0.76396,0.76467,0.7645,0.3,AUD_RETAILSALES,Long term
7/8/2015 20:30,0.74105,0.73912,0.74089,0.73993,6,AUD_UNEMP,Long term
7/14/2015 7:30,0.74339,0.74286,0.74324,0.74296,-0.3,USD_RETAIL,Long term
7/15/2015 7:30,0.74607,0.74527,0.74563,0.74602,0.4,USD_PPI,Long term
7/17/2015 7:30,0.7404,0.73998,0.7401,0.74024,0.2,USD_CPI,Long term
7/21/2015 20:30,0.74241,0.74187,0.74199,0.74211,0.7,AUD_CPI,Long term
7/29/2015 13:00,0.73193,0.73105,0.73115,0.73174,0.25,USD_IR,Long term
7/30/2015 7:30,0.72739,0.7266,0.72673,0.72674,2.3,USD_GDP,Long term
7/30/2015 20:30,0.72984,0.72932,0.72934,0.72954,0.3,AUD_PPI,Long term
8/3/2015 20:30,0.72685,0.72629,0.72668,0.72663,0.7,AUD_RETAILSALES,Long term
8/5/2015 20:30,0.73567,0.73517,0.73567,0.73518,6.3,AUD_UNEMP,Long term
8/13/2015 7:30,0.73437,0.73377,0.734,0.73419,0.6,USD_RETAIL,Long term
8/14/2015 7:30,0.73934,0.73887,0.73932,0.73915,0.2,USD_PPI,Long term
8/19/2015 7:30,0.7349,0.73455,0.73471,0.7346,0.1,USD_CPI,Long term
8/27/2015 7:30,0.71517,0.71467,0.71499,0.71494,3.7,USD_GDP,Long term
9/1/2015 20:30,0.70256,0.7016,0.70182,0.70228,0.2,AUD_GDP,Long term
9/2/2015 20:30,0.70453,0.70383,0.70399,0.70431,-0.1,AUD_RETAILSALES,Long term
9/9/2015 20:30,0.69665,0.69593,0.69613,0.69658,6.2,AUD_UNEMP,Long term
9/11/2015 7:30,0.7064,0.7057,0.70586,0.70621,0,USD_PPI,Long term
9/15/2015 7:30,0.71263,0.71212,0.71249,0.71237,0.2,USD_RETAIL,Long term
9/16/2015 7:30,0.71511,0.71459,0.71477,0.71511,0.1,USD_CPI,Short term
9/17/2015 9:00,0.71646,0.71595,0.71614,0.71596,-208,USD_PAYROLL,Short term
9/17/2015 13:00,0.71477,0.71435,0.71466,0.71456,0.25,USD_IR,Long term
9/25/2015 7:30,0.70066,0.69949,0.6997,0.70051,3.9,USD_GDP,Short term
10/1/2015 20:30,0.7044,0.70403,0.70425,0.70428,0.4,AUD_RETAILSALES,Long term
10/14/2015 19:30,0.73123,0.7303,0.73056,0.73118,6.2,AUD_UNEMP,Long term
10/15/2015 7:30,0.73375,0.73291,0.73373,0.73295,0.2,USD_CPI,Long term
10/27/2015 19:30,0.71839,0.71189,0.71839,0.7131,0.5,AUD_CPI,Short term
10/28/2015 13:00,0.71568,0.70811,0.7148,0.70892,0.25,USD_IR,Short term
10/29/2015 7:30,0.71048,0.70824,0.70855,0.7087,1.5,USD_GDP,Long term
10/29/2015 19:30,0.7108,0.70955,0.70966,0.71024,0.9,AUD_PPI,Long term
11/3/2015 19:30,0.71956,0.71861,0.71864,0.71872,0.4,AUD_RETAILSALES,Long term
11/11/2015 19:30,0.71391,0.70617,0.70617,0.71377,5.9,AUD_UNEMP,Short term
11/17/2015 8:30,0.71306,0.71162,0.71269,0.71278,0.2,USD_CPI,Long term
11/24/2015 8:30,0.72175,0.72054,0.72098,0.72098,2.1,USD_GDP,Long term
12/1/2015 19:30,0.73429,0.73215,0.73227,0.73228,0.9,AUD_GDP,Short term
12/3/2015 19:30,0.7348,0.7331,0.73327,0.73333,0.5,AUD_RETAILSALES,Long term
12/9/2015 19:30,0.73327,0.72389,0.72389,0.73227,5.8,AUD_UNEMP,Short term
12/15/2015 8:30,0.72296,0.72136,0.72295,0.7214,0.2,USD_CPI,Long term
12/16/2015 14:00,0.72228,0.71762,0.72135,0.72071,0.5,USD_IR,Long term
12/22/2015 8:30,0.72454,0.72347,0.72391,0.72435,2,USD_GDP,Long term
1/7/2016 19:30,0.70279,0.70137,0.70206,0.70271,0.4,AUD_RETAILSALES,Long term
1/13/2016 19:30,0.69557,0.69198,0.69318,0.69339,5.8,AUD_UNEMP,Short term
1/20/2016 8:30,0.68676,0.68508,0.68508,0.68667,0.1,USD_CPI,Short term
1/26/2016 19:30,0.70404,0.70014,0.70014,0.70378,0.4,AUD_CPI,Short term
1/27/2016 14:00,0.70708,0.70279,0.70615,0.70279,0.5,USD_IR,Long term
1/28/2016 19:30,0.70879,0.70811,0.70854,0.70865,0.3,AUD_PPI,Long term
1/29/2016 8:30,0.71002,0.7088,0.7088,0.70909,0.7,USD_GDP,Long term
2/4/2016 19:30,0.72033,0.71768,0.72033,0.7191,0,AUD_RETAILSALES,Long term
2/4/2016 19:30,0.72033,0.71768,0.72033,0.7191,0.6,AUD_RETAILSALES,Long term
2/12/2016 8:30,0.71001,0.70903,0.70978,0.70913,0.2,USD_RETAIL,Short term
2/17/2016 8:30,0.71239,0.71112,0.71231,0.71154,0.1,USD_PPI,Long term
2/17/2016 19:30,0.71724,0.71334,0.71724,0.71432,6,AUD_UNEMP,Long term
2/19/2016 8:30,0.71036,0.70828,0.71036,0.70891,0.3,USD_CPI,Short term
2/26/2016 8:30,0.72108,0.7193,0.71984,0.721,1,USD_GDP,Long term
3/1/2016 19:30,0.72354,0.71682,0.71682,0.72197,0.6,AUD_GDP,Short term
3/3/2016 19:30,0.73552,0.73434,0.73547,0.73455,0.3,AUD_RETAILSALES,Long term
3/16/2016 7:30,0.74324,0.74141,0.74322,0.74206,0.3,USD_CPI,Long term
3/16/2016 13:00,0.7526,0.74322,0.74333,0.75164,0.5,USD_IR,Short term
3/16/2016 19:30,0.75854,0.75457,0.75598,0.75791,5.8,AUD_UNEMP,Short term
3/25/2016 7:30,0.7527,0.75142,0.75216,0.75182,1.4,USD_GDP,Short term
4/3/2016 20:30,0.76668,0.76623,0.76628,0.76627,0,AUD_RETAILSALES,Long term
4/13/2016 20:30,0.76403,0.76278,0.76395,0.76308,5.7,AUD_UNEMP,Long term
4/14/2016 7:30,0.77154,0.77066,0.7713,0.77118,0.1,USD_CPI,Long term
4/26/2016 20:30,0.77531,0.77456,0.77456,0.77485,-0.2,AUD_CPI,Long term
4/27/2016 13:00,0.75935,0.75863,0.75934,0.75911,0.5,USD_IR,Long term
4/28/2016 7:30,0.76107,0.76021,0.76076,0.76047,0.5,USD_GDP,Long term
4/28/2016 20:30,0.76321,0.76254,0.76286,0.76316,-0.2,AUD_PPI,Short term
5/4/2016 20:30,0.74614,0.74571,0.74608,0.74589,0.4,AUD_RETAILSALES,Long term
5/17/2016 7:30,0.7322,0.73161,0.73193,0.73175,0.2,USD_CPI,Long term
5/18/2016 20:30,0.72219,0.72161,0.72213,0.72172,5.7,AUD_UNEMP,Long term
5/27/2016 7:30,0.72137,0.72083,0.72131,0.72109,0.8,USD_GDP,Long term
5/31/2016 20:30,0.72383,0.72306,0.72352,0.72323,1.1,AUD_GDP,Long term
6/1/2016 20:30,0.72476,0.72432,0.72434,0.72471,0.2,AUD_RETAILSALES,Long term
6/14/2016 7:30,0.73467,0.73412,0.73466,0.73455,0.5,USD_RETAIL,Long term
6/15/2016 7:30,0.74012,0.73947,0.74006,0.73947,0.4,USD_PPI,Long term
6/15/2016 13:00,0.74025,0.73946,0.73946,0.74014,0.5,USD_IR,Long term
6/15/2016 20:30,0.74231,0.74138,0.74181,0.7422,5.7,AUD_UNEMP,Long term
6/16/2016 7:30,0.73524,0.7345,0.73457,0.73518,0.2,USD_CPI,Long term
6/28/2016 7:30,0.73985,0.73925,0.73971,0.73966,1.1,USD_GDP,Long term
7/4/2016 20:30,0.75245,0.75157,0.7522,0.75158,0.2,AUD_RETAILSALES,Long term
7/13/2016 20:30,0.75963,0.7592,0.75928,0.75954,5.8,AUD_UNEMP,Long term
7/14/2016 7:30,0.76504,0.76345,0.76413,0.76392,0.5,USD_PPI,Long term
7/26/2016 20:30,0.75119,0.75001,0.75119,0.75058,0.4,AUD_CPI,Long term
7/27/2016 13:00,0.74634,0.74603,0.74618,0.74632,0.5,USD_IR,Long term
7/28/2016 20:30,0.75205,0.75122,0.75127,0.75195,0.1,AUD_PPI,Long term
7/29/2016 7:30,0.75212,0.75172,0.75195,0.75203,1.2,USD_GDP,Long term
8/3/2016 20:30,0.76191,0.76076,0.76076,0.76178,0.1,AUD_RETAILSALES,Long term
8/16/2016 7:30,0.77394,0.77296,0.77305,0.77388,0.1,USD_CPI,Long term
8/17/2016 20:30,0.76647,0.76567,0.76581,0.76569,5.7,AUD_UNEMP,Long term
8/26/2016 7:30,0.76376,0.76339,0.76359,0.76373,1.1,USD_GDP,Long term
8/31/2016 20:30,0.75264,0.7522,0.75237,0.75261,0,AUD_RETAILSALES,Long term
9/6/2016 20:30,0.76755,0.76681,0.76736,0.76727,0.5,AUD_GDP,Long term
9/7/2016 9:00,0.7693,0.76864,0.769,0.76879,-150,USD_PAYROLL,Long term
9/14/2016 20:30,0.74792,0.74741,0.7478,0.7478,5.6,AUD_UNEMP,Long term
9/16/2016 7:30,0.75055,0.75001,0.75033,0.75036,0.3,USD_CPI,Long term
9/21/2016 13:00,0.75858,0.75815,0.75827,0.7583,0.5,USD_IR,Long term
9/29/2016 7:30,0.76695,0.76604,0.76605,0.76692,1.4,USD_GDP,Long term
10/4/2016 19:30,0.76147,0.76062,0.76136,0.76075,0.4,AUD_RETAILSALES,Long term
10/18/2016 7:30,0.76789,0.76745,0.76776,0.76773,0.1,USD_CPI,Long term
10/19/2016 19:30,0.77241,0.77229,0.77231,0.77236,5.6,AUD_UNEMP,Long term
10/25/2016 19:30,0.76505,0.76431,0.76462,0.7649,0.7,AUD_CPI,Long term
10/27/2016 19:30,0.75891,0.75832,0.75856,0.75889,0.3,AUD_PPI,Short term
10/28/2016 7:30,0.75749,0.75718,0.75739,0.7574,2.9,USD_GDP,Long term
11/2/2016 13:00,0.76762,0.76618,0.76711,0.76637,0.5,USD_IR,Short term
11/3/2016 19:30,0.76967,0.76828,0.7684,0.76845,0.6,AUD_RETAILSALES,Long term
11/15/2016 8:30,0.75629,0.7535,0.75572,0.75373,0.8,USD_RETAIL,Short term
11/16/2016 8:30,0.74797,0.74653,0.74697,0.74712,0,USD_PPI,Long term
11/16/2016 19:30,0.75008,0.74673,0.74767,0.74829,5.6,AUD_UNEMP,Short term
11/17/2016 8:30,0.74677,0.74503,0.74585,0.74554,0.1,USD_CPI,Short term
11/29/2016 8:30,0.74466,0.74322,0.74417,0.74446,3.2,USD_GDP,Long term
12/1/2016 19:30,0.74293,0.742,0.74205,0.74274,0.5,AUD_RETAILSALES,Long term
12/6/2016 19:30,0.74661,0.74173,0.74656,0.7431,-0.5,AUD_GDP,Short term
12/14/2016 14:00,0.7505,0.74482,0.7505,0.74522,0.75,USD_IR,Short term
12/14/2016 19:30,0.74092,0.73866,0.73872,0.74046,5.7,AUD_UNEMP,Short term
12/15/2016 8:30,0.73879,0.73723,0.73798,0.73814,0.2,USD_CPI,Long term
12/22/2016 8:30,0.72181,0.72078,0.72117,0.72109,3.5,USD_GDP,Long term
1/9/2017 19:30,0.73559,0.73449,0.73559,0.73469,0.2,AUD_RETAILSALES,Long term
1/18/2017 8:30,0.75575,0.75447,0.75503,0.75461,0.2,USD_CPI,Long term
1/18/2017 19:30,0.75154,0.75008,0.75137,0.75019,5.8,AUD_UNEMP,Short term
1/24/2017 19:30,0.75925,0.75464,0.75915,0.75678,0.5,AUD_CPI,Short term
1/26/2017 19:30,0.75359,0.75308,0.7531,0.7535,0.5,AUD_PPI,Long term
1/27/2017 8:30,0.7557,0.75377,0.75427,0.75497,1.9,USD_GDP,Short term
2/1/2017 14:00,0.75876,0.75541,0.75579,0.75661,0.75,USD_IR,Short term
2/5/2017 19:30,0.76756,0.76577,0.76756,0.76662,-0.1,AUD_RETAILSALES,Long term
2/14/2017 8:30,0.76893,0.76806,0.76867,0.76873,0.6,USD_PPI,Long term
2/15/2017 19:30,0.77319,0.77124,0.77215,0.77161,5.7,AUD_UNEMP,Long term
2/28/2017 8:30,0.76795,0.76686,0.76711,0.76716,1.9,USD_GDP,Long term
2/28/2017 19:30,0.76699,0.76452,0.76454,0.76513,1.1,AUD_GDP,Long term
3/5/2017 19:30,0.75843,0.75703,0.75777,0.75751,0.4,AUD_RETAILSALES,Short term
3/14/2017 7:30,0.75574,0.7552,0.75567,0.75563,0.3,USD_PPI,Long term
3/15/2017 13:00,0.76644,0.75934,0.75955,0.76385,1,USD_IR,Short term
3/15/2017 19:30,0.77138,0.76924,0.77138,0.76941,5.9,AUD_UNEMP,Short term
3/30/2017 7:30,0.7675,0.76728,0.76743,0.76737,2.1,USD_GDP,Long term
4/2/2017 20:30,0.76345,0.76319,0.7632,0.76331,-0.1,AUD_RETAILSALES,Long term
4/12/2017 20:30,0.75396,0.75324,0.75394,0.75334,5.9,AUD_UNEMP,Long term
4/13/2017 7:30,0.75823,0.75771,0.75786,0.75773,-0.1,USD_PPI,Long term
4/25/2017 20:30,0.75438,0.75381,0.75424,0.75418,0.5,AUD_CPI,Long term
4/27/2017 20:30,0.74748,0.74717,0.74735,0.74733,0.5,AUD_PPI,Long term
4/28/2017 7:30,0.74731,0.74702,0.7472,0.7472,0.7,USD_GDP,Long term
5/3/2017 13:00,0.7454,0.74499,0.74518,0.74499,1,USD_IR,Long term
5/8/2017 20:30,0.73954,0.73858,0.73869,0.73936,-0.1,AUD_RETAILSALES,Long term
5/11/2017 7:30,0.73739,0.73677,0.73739,0.73697,0.5,USD_PPI,Long term
5/17/2017 20:30,0.74293,0.74254,0.74275,0.74258,5.7,AUD_UNEMP,Long term
5/26/2017 7:30,0.74534,0.74471,0.74533,0.74482,1.2,USD_GDP,Long term
5/31/2017 20:30,0.74245,0.74205,0.74232,0.74214,1,AUD_RETAILSALES,Long term
6/6/2017 20:30,0.75061,0.75024,0.75052,0.75056,0.3,AUD_GDP,Long term
6/13/2017 7:30,0.75442,0.75407,0.75417,0.75436,0,USD_PPI,Long term
6/14/2017 13:00,0.76184,0.76138,0.76181,0.76146,1.25,USD_IR,Long term
6/14/2017 20:30,0.75918,0.75873,0.75899,0.75894,5.5,AUD_UNEMP,Long term
6/29/2017 7:30,0.76694,0.76623,0.76626,0.76678,1.4,USD_GDP,Long term
7/3/2017 20:30,0.76694,0.76654,0.76656,0.76682,0.6,AUD_RETAILSALES,Short term
7/13/2017 7:30,0.77311,0.77249,0.77308,0.77266,0.1,USD_PPI,Short term
7/19/2017 20:30,0.79687,0.79632,0.7965,0.79644,5.6,AUD_UNEMP,Long term
7/25/2017 20:30,0.7935,0.79308,0.79342,0.79318,0.2,AUD_CPI,Long term
7/26/2017 13:00,0.79282,0.7923,0.79232,0.79266,1.25,USD_IR,Long term
7/27/2017 20:30,0.7977,0.79653,0.7977,0.79657,0.5,AUD_PPI,Short term
7/28/2017 7:30,0.79525,0.79478,0.79478,0.79493,2.6,USD_GDP,Long term
8/3/2017 20:30,0.79602,0.79573,0.79595,0.79579,0.3,AUD_RETAILSALES,Long term
8/10/2017 7:30,0.78837,0.7877,0.78827,0.78775,-0.1,USD_PPI,Long term
8/11/2017 7:30,0.78621,0.78599,0.78618,0.78608,0.1,USD_CPI,Long term
8/15/2017 7:30,0.78399,0.78353,0.78364,0.78357,0.6,USD_RETAIL,Long term
8/16/2017 20:30,0.7932,0.79283,0.79314,0.79306,5.6,AUD_UNEMP,Long term
8/30/2017 7:30,0.79489,0.79424,0.79488,0.79451,3,USD_GDP,Long term
9/5/2017 20:30,0.8006,0.80002,0.8004,0.80058,0.8,AUD_GDP,Long term
9/6/2017 9:00,0.7968,0.79632,0.79651,0.7966,95,USD_PAYROLL,Long term
9/6/2017 20:30,0.8017,0.80129,0.80147,0.80146,0,AUD_RETAILSALES,Long term
9/13/2017 7:30,0.80389,0.80364,0.80384,0.80376,0.2,USD_PPI,Long term
9/13/2017 20:30,0.79834,0.79762,0.79819,0.79776,5.6,AUD_UNEMP,Long term
9/14/2017 7:30,0.79994,0.7994,0.79953,0.79957,0.2,USD_CPI,Long term
9/15/2017 7:30,0.8016,0.80119,0.80155,0.80157,-0.2,USD_RETAIL,Long term
9/20/2017 13:00,0.80786,0.80731,0.80766,0.80732,1.25,USD_IR,Long term
9/28/2017 7:30,0.78229,0.78144,0.78228,0.78155,3.1,USD_GDP,Long term
10/4/2017 19:30,0.7864,0.78609,0.7864,0.78617,-0.6,AUD_RETAILSALES,Long term
10/12/2017 7:30,0.7819,0.78154,0.7817,0.78159,0.4,USD_PPI,Long term
10/18/2017 19:30,0.78486,0.7844,0.78464,0.78442,5.5,AUD_UNEMP,Long term
10/24/2017 19:30,0.77776,0.77751,0.7776,0.77769,0.6,AUD_CPI,Long term
10/26/2017 19:30,0.76606,0.7656,0.76596,0.76569,0.2,AUD_PPI,Long term
10/27/2017 7:30,0.76432,0.7638,0.76432,0.76416,3,USD_GDP,Long term
11/1/2017 13:00,0.76859,0.76689,0.76689,0.76748,1.25,USD_IR,Short term
11/2/2017 19:30,0.77139,0.76835,0.77137,0.76887,0,AUD_RETAILSALES,Short term
11/14/2017 8:30,0.76497,0.76379,0.76452,0.76482,0.4,USD_PPI,Short term
11/15/2017 19:30,0.76094,0.75687,0.75844,0.75966,5.4,AUD_UNEMP,Long term
11/29/2017 8:30,0.75637,0.75542,0.75581,0.75604,3.3,USD_GDP,Long term
12/4/2017 19:30,0.76246,0.76067,0.76068,0.76236,0.5,AUD_RETAILSALES,Short term
12/5/2017 19:30,0.76342,0.75716,0.76116,0.75757,2.8,AUD_GDP,Short term
12/12/2017 8:30,0.75739,0.75664,0.75739,0.75694,0.4,USD_PPI,Long term
12/13/2017 8:30,0.76029,0.75671,0.75671,0.76007,0.1,USD_CPI,Short term
12/13/2017 14:00,0.76262,0.76048,0.76113,0.76225,1.5,USD_IR,Short term
12/13/2017 19:30,0.76661,0.76277,0.76277,0.76626,5.4,AUD_UNEMP,Short term
12/14/2017 8:30,0.7666,0.76549,0.7666,0.76577,0.8,USD_RETAIL,Long term
12/21/2017 8:30,0.76915,0.76725,0.76744,0.76915,3.2,USD_GDP,Short term
1/10/2018 19:30,0.78738,0.78401,0.78401,0.7867,1.2,AUD_RETAILSALES,Short term
1/11/2018 8:30,0.78777,0.78659,0.78665,0.78726,-0.1,USD_PPI,Long term
1/17/2018 19:30,0.79955,0.79446,0.79693,0.79468,5.5,AUD_UNEMP,Short term
1/26/2018 8:30,0.80975,0.80855,0.8086,0.8086,2.6,USD_GDP,Long term
1/30/2018 19:30,0.80986,0.80517,0.80986,0.80756,0.6,AUD_CPI,Short term
1/31/2018 14:00,0.80795,0.80398,0.80656,0.80417,1.5,USD_IR,Short term
2/1/2018 19:30,0.80373,0.80304,0.80305,0.80337,0.6,AUD_PPI,Long term
2/5/2018 19:30,0.78912,0.78631,0.78868,0.78692,-0.5,AUD_RETAILSALES,Short term
2/14/2018 19:30,0.79364,0.79038,0.79257,0.79178,5.5,AUD_UNEMP,Long term
2/15/2018 9:30,0.79246,0.79171,0.79244,0.79235,0.4,USD_PPI,Long term
2/28/2018 9:30,0.78151,0.78035,0.78081,0.7807,2.5,USD_GDP,Short term
3/5/2018 20:30,0.77917,0.77794,0.77832,0.77898,0.1,AUD_RETAILSALES,Long term
3/6/2018 20:30,0.78031,0.77917,0.77955,0.78008,0.4,AUD_GDP,Long term
3/13/2018 8:30,0.7892,0.78832,0.78848,0.78909,0.2,USD_CPI,Long term
3/21/2018 14:00,0.77787,0.77542,0.77559,0.77784,1.75,USD_IR,Short term
3/21/2018 20:30,0.7764,0.77576,0.77614,0.77578,5.6,AUD_UNEMP,Short term
3/28/2018 8:30,0.76876,0.7679,0.76847,0.76791,2.9,USD_GDP,Short term
4/3/2018 21:30,0.76956,0.76828,0.76828,0.76931,0.6,AUD_RETAILSALES,Short term
